-0.13523611	0.33648244	0.44340202	0.022065224	-0.12650068	-0.520177	-0.065051295	0.36695933	-0.17038788	0.12611204	0.15979862	-0.08485355	0.31548876	-0.22770938	0.2819163	-0.21788864	0.23087132	-0.10473505	0.10980526	0.03566012	-0.061003976	-0.06552116	0.56160194	-0.38553733	0.50498223	-0.3143361	0.7083485	0.13945633	0.22618403	-0.18294144	-0.09576144	-0.3288756	-0.115543015	0.04356456	-0.040754225	0.017066572	0.54426306	-0.18519744	0.24067071	-0.13540512	0.23071994	0.33994532	0.25461915	0.09243968	0.76831925	-0.28880298	-0.5440393	-0.06302217	-0.5236044	0.13287848	-0.13772148	0.137413	-0.40082303	0.283355	-0.1379257	-0.110817336	0.18800172	-0.20825057	0.42598957	0.062779374	0.15694238	0.5671816	-0.27842605	0.19236347	0.2804764	0.13364515	-0.30865765	0.19522706	-0.43662608	0.10026496	0.22117925	-0.5215922	0.5377468	0.14908168	0.0018520636	0.024240034	0.5271745	0.10797057	-0.28300104	-0.26615116	-0.5176089	0.40852523	0.023033608	0.22157899	0.32650468	0.11285973	-0.28884614	-0.027232017	0.40701157	0.0040675364	-0.69283694	0.2844261	-0.3644599	0.8708211	0.021581268	0.85503566	0.64391446	-0.23659135	-0.20739073	0.40332386
0.70976675	0.30768833	0.89153755	0.00042510772	-0.5644347	0.19543631	0.22817567	0.4045916	-0.3969875	0.16771592	-0.12842931	-0.36051065	-0.085742965	0.2821105	0.4650666	-0.08990518	0.13500921	-0.21239685	-0.32707718	-0.052300014	0.16357863	-0.57994074	0.010369268	0.5405235	-0.046559364	0.74352235	0.6665402	0.06797112	0.16058928	0.36812073	-0.266486	0.21741089	0.11393713	0.47607565	-0.055412706	0.18419917	0.13436972	0.4072648	-0.13795839	0.27015573	0.36963922	0.08217025	-0.65740347	0.23605286	-0.19179377	-0.21013388	0.4457754	0.2963588	-0.383253	-0.44325903	-0.21745451	0.28400943	-0.24914458	-0.17005415	0.13683793	0.77330273	-0.065553755	-0.7173326	0.016024392	0.40179068	0.16828246	-0.008262897	-0.5091494	0.69423383	0.11418087	-0.19387648	-0.17208387	-0.10174519	-0.3735373	-0.12567645	-0.31779027	-0.081282154	0.27810478	0.014048183	-0.20483463	-0.060134485	0.06374674	-0.25012228	-0.67087513	-0.13623004	-0.109563276	-0.06117926	0.095960125	-0.479518	0.23609658	-0.16347702	-0.3572709	-0.08468696	0.43795085	-0.37319076	-0.848341	0.00695069	-0.81794024	0.7627508	-0.26787743	0.12943704	0.49499977	-0.05022195	0.33454064	0.5242863
-1.0070797	-0.48419762	0.9750455	0.59132004	-0.43273106	0.29653454	1.1659026	1.4078046	-0.48023367	0.64512855	-0.2031139	0.26033187	0.34295854	0.22627023	-0.12050462	-1.1796436	-0.7296777	0.7283677	-0.24935886	0.3022942	1.0513184	-0.095073655	0.84253526	-0.7681664	0.31471732	0.3919411	0.44117773	-0.07177016	0.12035235	-0.5024112	-0.98580885	-0.541789	-0.3915811	0.83737135	-0.5229069	0.3752219	-0.05623528	-1.6519696	-0.3847114	-0.03135953	0.25946528	1.4978002	-0.86748374	-0.046279043	-0.22456568	-0.47564703	0.5975957	0.360161	-0.28661823	0.7829801	-0.23432273	-0.9268453	-0.7588791	1.6204487	-0.0775808	-1.5560197	1.3842305	-0.064943	0.42393458	1.4801517	-0.03444523	0.20072593	-0.11516843	-1.1891632	-0.21121311	-0.4023096	0.15848155	0.5479277	0.7796442	1.4706069	0.009435215	-1.0464143	0.04811806	-0.55276066	-0.94645566	1.0582002	0.28842175	-0.8538368	-0.26759574	0.5161937	-0.1503084	0.86646944	-0.25983328	0.36763078	0.10980748	0.70142484	0.07141768	-0.2649472	-0.14007887	0.13375418	-0.07879729	0.8308894	0.35656622	-0.8767992	-0.7460838	0.65853786	0.087101705	-0.54182345	-0.87303233	1.7887893
-0.022398865	0.6739914	0.55718815	0.38444045	-0.5519297	0.45144776	0.31776795	0.9713577	-1.0771126	-0.05111591	-0.40889356	-0.6322742	-0.3076081	0.021099811	0.634859	-0.4225955	-0.38963926	0.13280581	0.049535383	-0.16169083	0.16654743	-0.39987367	-0.22434568	-0.017376866	-0.27240613	0.34090427	0.22539507	-0.34827432	-0.6062235	-0.15168251	-0.026723288	0.56298846	-0.3005582	0.015413991	0.42284048	0.309783	0.03786516	-0.46948585	-0.37030607	-0.19845963	0.3453482	0.6815178	0.39670193	0.64414775	0.43489152	-0.31367618	0.14434828	0.15554637	-0.6290891	-0.051300794	0.097007655	0.009333943	-0.7395516	0.415822	0.04041545	0.11388471	0.18379267	0.64751875	-0.008121731	0.5863184	0.040983986	-0.22041793	0.6302786	-0.051597767	-0.03517721	-0.31308886	-0.1604349	-0.019974692	0.33951178	0.510034	-0.32286018	-0.34572637	0.25762296	0.02896442	-0.6646581	-0.15163551	0.31042513	-0.3712563	-0.26397136	-0.11809923	-0.35700646	-0.025988838	0.01651587	0.25639984	0.46434176	0.06611818	0.18875663	-0.6640218	0.5877149	0.15241803	-0.2027546	0.21458714	-0.5758848	0.16079253	-0.5826754	0.7648749	0.100014344	-0.28606567	-0.35008729	-0.03232788
-0.13294174	-0.61818796	0.27889827	0.025082927	-0.06318552	-0.014991334	0.10993268	0.12629104	-0.08700097	0.60521334	0.6240095	-0.03958426	0.29692447	0.050406337	0.037398566	-0.17730512	-0.053211577	-0.06279356	-0.08672163	0.28658095	-0.15626743	0.022572229	-0.056586478	-0.16367918	0.07609646	-0.17556974	0.077405974	-0.56000453	0.08372281	-0.32399753	-0.3494484	-0.31591168	0.41154867	-0.029274236	-0.19965582	-0.018556425	-0.29857865	0.4499744	0.06457748	-0.058010153	0.7463326	-0.013413679	-0.40579888	0.23262344	0.0037802316	-0.25640458	-0.45232257	-0.3834645	-0.38420355	0.4024203	-0.2587171	0.1027298	-0.015537144	0.016698634	0.013754449	0.085680366	0.22961207	-0.31910315	0.4667428	-0.44782794	-0.14115252	-0.14219022	-0.2205146	0.11649681	0.058674652	-0.45591643	-0.34989387	0.6251898	-0.7856329	0.06958997	-0.18388794	-0.4854789	0.101440325	0.25104964	0.19369751	-0.14153597	0.16598308	-0.07626726	-0.118688606	0.34907848	0.0011392406	0.39797702	0.15772957	0.0048034824	-0.15228301	-0.47110775	-0.7872681	-0.4037681	0.17129953	-0.18306486	-0.81122464	0.44583154	-0.57171756	0.2897745	0.21778952	0.09578607	-0.013636879	0.5153303	-0.15023664	-0.02562213
0.008487041	-0.921716	-0.42687118	-0.5612781	0.18818271	-0.15167256	0.36933228	0.24649666	0.66449195	0.6668821	0.68064797	0.19803353	0.95796096	-0.02065992	-0.18162395	-0.13087344	0.3535881	0.63077265	-0.5072859	0.3844616	0.28486666	0.289868	0.38510576	-0.6694606	0.4451322	-0.7089273	0.67692	-0.11478472	0.5626116	0.14818369	-0.46898505	-0.5233371	0.29737923	0.44265628	-0.18585569	0.17818823	-0.12737246	-0.26349437	0.056148738	-0.17168623	0.46259916	-0.14536655	-0.5319775	-0.29565442	0.22413935	-0.14067164	-0.76610357	-0.6443958	0.02583195	1.0249792	-0.5177854	0.2105657	0.05724114	-0.20205767	0.0046990574	-0.2903759	0.16495387	-0.23350708	1.0847781	-0.712017	-0.050657727	0.15874676	-0.41579175	-0.20046163	0.36826447	-0.5996745	-0.18960103	0.44410235	-1.0970566	0.7033385	0.100657545	-0.7158381	0.11090107	-0.062041163	0.48335055	0.44131327	0.0055123605	0.3807204	0.60002875	-0.35408518	-0.2646072	0.46253303	0.32050878	-0.101494856	0.36237517	-0.4526265	-0.7528029	0.59632343	0.2946596	-0.29741147	-0.62611175	0.15601228	0.16156188	0.29875347	0.24984314	0.27016997	0.49463984	0.2768448	-0.998298	0.15937524
0.23065895	-0.33362997	1.8978351	0.75711966	0.39491382	-0.38263947	0.0817024	-0.15169117	-0.103377596	-0.4042262	-0.1146006	0.7959489	-0.21806985	0.81388474	0.8808879	-0.269626	-0.27075058	-0.38212368	-1.077045	-0.55922514	-0.18520486	-0.36390597	0.6135467	-0.7327848	-0.45191395	0.18613656	0.08039259	0.8044076	0.52263194	-0.4288836	-0.8330894	0.150672	-0.61110896	0.8447357	0.25402066	-0.29642385	-0.7720758	-1.0969324	-0.79961187	0.48376253	-0.6902791	0.42250225	-0.043412335	-0.28416708	-0.45422232	0.30958438	0.21850583	0.20775975	0.1005579	0.72686565	-0.4539132	-0.23480262	-1.4488583	0.42951956	-0.35978824	-1.8283572	-0.31276503	-0.54966086	0.6473809	0.75942373	-0.5416961	-0.3802451	0.20071955	-0.4621449	-0.057607483	0.12578362	0.24210756	0.7205707	0.14482756	-0.3448738	0.23579553	-0.4855646	0.38798276	-0.37793475	0.40623188	0.5331006	0.6479016	-1.2810596	-0.33148107	1.5443467	0.07995011	0.70805377	0.1616717	-0.7869024	0.055295497	0.22836033	0.3528101	0.14783145	-0.20315452	-0.3707009	-1.2675023	0.55078614	-0.5333238	-0.25014836	0.23762849	0.15041503	-0.1133642	-0.7179528	0.041194644	0.90353763
0.34262127	-0.5471281	0.3913407	-0.70062256	0.07982863	0.64024335	0.076349154	0.057467543	0.0679394	0.29832163	0.38633475	-0.11241743	-0.3438317	0.3376496	0.19219202	0.17682472	0.22389157	0.023666441	-0.26249877	0.25950924	-0.19816492	-0.27640536	0.121043205	-0.09293756	-0.12570988	-0.013919979	0.32534453	0.0040592914	-0.06962859	0.066398874	-0.33303422	-0.23629285	-0.243079	0.30227047	0.098498225	0.03152104	-0.023037225	0.500998	0.19082089	-0.22846988	0.46961617	-0.11462267	-0.07246462	0.30621168	-0.14193097	0.20014046	-0.10717822	-0.8862774	-0.08349692	0.24817318	-0.2247743	0.1368267	-0.1292584	-0.25201762	0.07816523	-0.05471818	0.06857633	-0.012405919	0.471005	-0.34882167	-0.0325778	-0.32709286	0.26398224	-0.23381034	0.5677676	-0.15106516	-0.09729103	-0.16179073	-0.027225472	0.08866128	0.13463943	-0.25048664	-0.09562027	-0.14974108	0.06912828	-0.07400435	-0.47307402	-0.17941386	0.1704399	-0.0017229845	-0.264699	-0.14568174	0.623202	-0.2580249	0.23008978	-0.38249928	-0.38365877	-0.19641465	0.3878858	-0.20611683	-0.44887692	-0.32938224	-0.24413124	0.5174473	0.36122206	0.5092404	0.23220652	-0.36035344	0.42127907	-0.14221326
-0.45704177	-0.5502081	-0.07288047	1.0028298	-0.13682176	-0.014683636	0.62843543	0.40764734	-0.8353589	-0.39206612	0.010996566	-0.012221035	0.22893506	-0.33537623	0.20398894	-0.7205	-0.12527384	-0.4667074	-0.34858292	0.044663355	0.4781378	0.57577777	1.0937477	0.05333058	-0.498283	0.6165738	-0.14395098	-0.4149112	0.13494492	-1.0922445	-1.2241673	0.634158	-0.421422	-0.13526805	0.2687211	0.3950918	-0.19433905	-1.4380974	0.20056222	-0.5288443	-0.46674162	1.150155	0.3753959	-0.4891983	0.29082963	-0.22105537	-0.6429498	0.5743106	-0.0017928323	0.21882898	-0.4707395	-0.79675764	-1.4646142	1.287057	0.52264166	-1.5029807	0.19063157	0.78407353	0.26020882	0.7211107	-0.80305076	0.17017587	0.63840455	-0.7025392	-0.07189659	-0.41896972	1.1363368	0.24668567	0.30446443	0.77418995	-0.2590403	-0.2585546	0.1982412	0.19922177	0.018960254	1.2162615	0.51617694	-0.26702192	0.60149515	0.08733446	0.81318855	0.2870105	-0.6305664	-0.0022341458	0.31083816	1.0964371	0.30693814	0.57511866	-0.4469584	-0.06521378	-0.60054487	0.18301101	-0.040444948	-0.24323176	-1.171919	1.0287256	0.09394968	0.4611621	-0.97169536	0.8326255
0.03674055	-0.2488791	0.4239893	-0.4741375	-0.05065735	1.2133348	0.22759327	0.04571666	-0.41000915	-0.19416574	-0.18570593	-0.5099856	-0.6788306	-0.018150484	-0.18436997	0.21793534	0.1675342	-0.04635725	-0.08831266	0.41858983	-0.21197034	-0.41911456	-0.0524444	0.628328	-0.587708	0.49575338	0.054090977	-0.0865814	-0.5633595	-0.010377347	-0.53661984	0.2381233	-0.14964347	0.8084723	-0.18167566	0.34392968	0.25897086	0.91905373	-0.1488333	0.23843336	0.45510212	-0.55866694	-0.095749095	-0.41400898	0.070621155	0.44543558	-0.26887247	-0.9316236	-0.107116394	-0.329034	0.25228658	-0.502989	0.38965422	-0.113283604	0.62855726	-0.6562466	0.048709434	0.19724235	-0.058730785	0.27136913	-0.029912101	-0.7177888	0.07963438	-1.0875663	0.41915888	0.21591362	0.24367096	-0.4862094	1.1789082	-0.2357146	-0.2709243	-0.014391673	-0.20199727	-0.21122386	0.010948449	0.3601218	-1.0901381	-0.5386118	-0.07083321	-0.337113	0.32505396	-0.5485787	-0.0465946	-0.48820168	0.41899592	-0.029208416	0.31365994	-0.34375617	0.09216005	-0.46777165	-0.25307888	-0.61815727	0.24489357	0.22347958	-0.0629938	0.3588076	-0.27466005	0.3599088	0.54718244	0.24075401
